car name,engine_capacity,cylinder,horse_power,top_speed,brand,country,num_seats,Price_USD
Ford Explorer 2021 2.3L EcoBoost XLT (Mid Option) AWD,2.3,4,300,180,ford,uae,7,43617.15
Ford Ranger 2021 3.2L Wild Trak 4X4,3.2,5,200,175,ford,uae,5,44481.15
Audi Q3 2021 40 TFSI Advanced (180 HP),2.0,4,180,206,audi,uae,5,43885.8
GMC Acadia 2021 3.6L SLT1 (FWD),3.6,6,310,210,gmc,uae,7,43281.0
Volvo S60 2021 2.0T T4 Inscription,2.0,4,190,220,volvo,uae,5,44523.0
Tesla Model 3 2021 Standard Range Plus,0.0,4,292,225,tesla,uae,5,45063.0
Mitsubishi Pajero 2021 3.0L GLS 5 Door Signature Edition,3.0,6,177,180,mitsubishi,uae,7,45360.0
Mercedes-Benz C-Class 2021 C 180,1.6,4,156,207,mercedes-benz,uae,5,44550.0
Volvo XC40 2021 2.0T T4 R Design,2.0,4,190,230,volvo,uae,5,45873.0
Mazda CX-9 2021 2.5T Signature Edition (AWD),2.5,4,230,210,mazda,uae,7,45630.0
Audi A4 2021 35 TFSI S-line (150 HP),2.0,4,150,225,audi,uae,5,45416.700000000004
Chevrolet Bolt EV 2021 LT FWD,0.0,4,500,360,chevrolet,uae,5,45603.0
Toyota Hilux 2021 4.0L Adventure X (4x4),4.0,6,235,170,toyota,uae,5,45090.0
Audi Q3 Sportback 2021 40 TFSI (180 HP),2.0,4,180,206,audi,uae,5,45218.25
Nissan Patrol Safari 2021 Safari M/T,4.8,6,280,190,nissan,uae,7,45873.0
Ford Transit 2021 3.7L 350XL HD DRW (Long-wheelbase),3.7,4,275,155,ford,uae,2,45048.15
Mitsubishi Pajero 2021 3.8L 5 Door Signature Edition,3.8,6,243,180,mitsubishi,uae,7,46980.0
Mercedes-Benz CLA-Class 2021 CLA 250,2.0,4,211,240,mercedes-benz,uae,5,45900.0
Hyundai Palisade 2021 3.8L GDi (AWD) Comfort,3.8,6,355,221,hyundai,uae,5,46777.5
Nissan Patrol Safari 2021 Super Safari M/T Hard Top,4.8,6,280,190,nissan,uae,7,46170.0
Jeep Grand Cherokee 2021 3.6L Limited,3.6,6,290,190,jeep,uae,5,45873.0
Infiniti Q50 2021 3.0T Sport,3.0,6,300,250,infiniti,uae,5,45900.0
Mercedes-Benz A-Class 2021 A 200,1.3,4,163,225,mercedes-benz,uae,5,46710.0
Mazda CX-9 2021 2.5T 100th Anniversary,2.5,4,230,210,mazda,uae,7,46980.0
Audi Q3 2021 40 TFSI S-line (180 HP),2.0,4,180,206,audi,uae,5,46153.8
Audi A4 2021 40 TFSI Advanced (190 HP),2.0,4,190,240,audi,uae,5,47004.3
Ford Transit 2021 3.7L 250XL (High Roof),3.7,6,275,155,ford,uae,2,46182.15
Volvo XC60 2021 2.0T T5 FWD Momentum,2.0,4,254,220,volvo,uae,5,47223.0
Kia Stinger 2021 3.3T AWD Full Option (370 PS),3.3,6,365,270,kia,uae,5,47250.0
Chrysler 300S 2021 5.7L V8 Luxury,5.7,8,363,234,chrysler,uae,5,47223.0
Toyota Land Cruiser Prado 2021 4.0L VXR,4.0,6,271,200,toyota,uae,7,47223.0
Mercedes-Benz GLA 2021 250 4MATIC,2.0,4,211,230,mercedes-benz,uae,5,47250.0
Toyota FJ Cruiser 2021 4.0L GXR,4.0,6,270,180,toyota,uae,5,47385.0
Dodge Charger 2021 5.7L R/T Highline,5.7,8,370,250,dodge,uae,5,47223.0
Volvo XC40 2021 2.0T T5 AWD R Design,2.0,4,250,230,volvo,uae,5,47223.0
Infiniti QX50 2021 2.0T Luxe (FWD),2.0,4,268,230,infiniti,uae,5,47250.0
Lexus UX 200 2021 F Sport Prestige,2.0,4,169,180,lexus,uae,4,47250.0
Mercedes-Benz C-Class 2021 C 200,2.0,4,204,245,mercedes-benz,uae,5,47250.0
Jeep Wrangler 2021 3.6L V6 Sahara (2-Door),3.6,6,285,180,jeep,uae,4,47763.0
Audi S3 Sedan 2021 2.0 TFSI quattro (290 HP),2.0,4,290,250,audi,uae,5,47883.15
Audi A4 2021 40 TFSI S-line (190 HP),2.0,4,190,240,audi,uae,5,48053.25
Ford Mustang 2021 2.3L EcoBoost Fastback Premium,2.3,4,310,240,ford,uae,4,48166.65
Lincoln MKZ 2021 2.0T Premier,2.0,4,250,200,lincoln,uae,5,47883.15
Nissan Patrol Safari 2021 Super Safari A/T Hard Top,4.8,6,280,190,nissan,uae,7,47520.0
Nissan Patrol Safari 2021 Safari A/T,4.8,6,280,190,nissan,uae,7,47655.0
Toyota Supra 2021 2.0T GR,2.0,4,255,250,toyota,uae,2,48573.0
Toyota Highlander 2021 2.5L Hybrid VXR (AWD),2.5,4,292,221,toyota,uae,7,48573.0
Chevrolet Silverado 2021 6.6L LT (Heavy Duty),6.6,8,401,180,chevrolet,uae,6,49302.0
Mercedes-Benz A-Class 2021 A 250,2.0,4,224,250,mercedes-benz,uae,5,48600.0
Jeep Grand Cherokee 2021 3.6L Trailhawk,3.6,6,290,190,jeep,uae,5,48330.0
Lexus IS 2021 300 Premier,2.0,4,241,230,lexus,uae,5,48600.0
Alfa Romeo Stelvio 2021 Super,2.0,4,280,230,alfa-romeo,uae,5,48330.0
Volkswagen Touareg 2021 3.0T TL (340 HP),3.0,6,450,221,volkswagen,uae,5,46810.170000000006
Ford Explorer 2021 2.3L EcoBoost Limited AWD,2.3,4,300,180,ford,uae,7,48436.65
Ford Edge 2021 ST,2.7,4,335,221,ford,uae,5,48436.65
Chevrolet Camaro Coupe 2021 3.6L 3LT,3.6,6,335,250,chevrolet,uae,4,48519.0
Lincoln Crosair 2021 2.0T Base,2.0,4,245,221,lincoln,uae,5,49584.15
Infiniti QX50 2021 2.0T Luxe (AWD),2.0,4,268,230,infiniti,uae,5,49950.0
BMW X1 2021 sDrive20i,2.0,4,192,225,bmw,uae,5,49329.0
Volvo S60 2021 2.0T T5 R Design,2.0,4,254,240,volvo,uae,5,49923.0
Mercedes-Benz C-Class Coupe 2021 C 200,2.0,4,204,245,mercedes-benz,uae,4,49950.0
Volvo S60 2021 2.0T T5 Inscription (AWD),1.7,4,250,240,volvo,uae,5,49923.0
Hyundai Palisade 2021 3.8L GDi (AWD) Premium,3.8,6,355,221,hyundai,uae,5,49612.5
Mini Hatch 2021 3-Door Cooper S,2.0,4,192,235,mini,uae,4,49680.0
Volvo S90 2021 T5 FWD Momentum,2.0,4,254,230,volvo,uae,5,49923.0
Volkswagen Golf GTI 2021 2.0T P2 Full option,2.0,4,245,210,volkswagen,uae,5,43298.280000000006
Ford Transit 2021 3.7L 350XL (High Roof) Extended Length,3.7,6,275,155,ford,uae,2,50434.65
Ford Expedition 2021 3.5L EcoBoost XLT,3.5,4,385,185,ford,uae,8,51004.350000000006
Mini Hatch 2021 5-Door Cooper S,2.0,4,192,235,mini,uae,5,50611.5
Audi Q3 Sportback 2021 40 TFSI S-line (180 HP),2.0,4,180,206,audi,uae,5,50037.75
Audi A6 2021 40 TFSI (190 HP),2.0,4,190,233,audi,uae,5,51200.100000000006
Hyundai Palisade 2021 3.8L GDi (AWD) Premium - Nappa,3.8,6,355,221,hyundai,uae,5,51030.0
Jeep Wrangler Unlimited 2021 3.6L V6 Sahara,3.6,6,285,185,jeep,uae,5,51273.0
Dodge Challenger 2021 3.6L Supertrack S,3.6,6,305,200,dodge,uae,5,51165.0
Lexus UX 200 2021 F Sport Platinum,2.0,4,169,180,lexus,uae,4,52650.0
Toyota Land Cruiser Prado 2021 4.0L Adventure,4.0,6,271,200,toyota,uae,7,51273.0
Mini Countryman 2021 Cooper,1.5,3,136,200,mini,uae,5,52380.0
Mercedes-Benz V Class 2021 Standard,2.0,4,350,221,mercedes-benz,uae,5,52650.0
Jeep Wrangler 2021 3.6L V6 Rubicon X (2-Door),3.6,6,285,180,jeep,uae,4,52083.0
Tesla Model 3 2021 Long Range (AWD),0.0,4,292,233,tesla,uae,5,52623.0
Chevrolet Suburban 2021 5.3L LS 4WD,5.3,8,355,175,chevrolet,uae,9,52623.0
Chevrolet Silverado 2021 5.3 V8 LTZ,5.3,8,355,180,chevrolet,uae,6,52083.0
Dodge Charger 2021 6.4L R/T Scatpack,6.4,8,485,281,dodge,uae,5,52893.0
Ford Expedition EL 2021 3.5L EcoBoost XLT,3.5,4,365,160,ford,uae,8,51300.0
GMC Acadia Denali 2021 3.6L V6 (AWD),3.6,6,310,210,gmc,uae,7,51894.0
Lexus NX 2021 300 Premier,2.0,4,235,200,lexus,uae,5,51300.0
Toyota Supra 2021 3.0T GR,3.0,6,382,250,toyota,uae,2,53730.0
Mercedes-Benz SLC 2021 200,2.0,4,184,237,mercedes-benz,uae,2,53730.0
Audi A6 2021 45 TFSI Special Edition (245 HP),2.0,4,245,250,audi,uae,5,53751.600000000006
Alfa Romeo Stelvio 2021 Premium,2.0,4,280,230,alfa-romeo,uae,5,53730.0
Chevrolet Traverse 2021 3.6L High Country (AWD),3.6,6,310,208,chevrolet,uae,8,53568.0
Audi A4 2021 45 TFSI quattro Design (252 HP),2.0,4,252,250,audi,uae,5,53730.0
Lincoln Crosair 2021 2.0T Reserve,2.0,4,245,221,lincoln,uae,5,53836.65
Mini Clubman 2021 Cooper S,2.0,4,192,228,mini,uae,5,53379.0
Nissan Patrol Safari 2021 Super Safari M/T,4.8,6,280,190,nissan,uae,7,52920.0
Jeep Grand Cherokee 2021 3.6L Summit,3.6,6,290,190,jeep,uae,5,54810.0
Ford Explorer 2021 3.3L Limited V6 Hybrid (AWD),3.3,6,318,237,ford,uae,7,54831.600000000006
Volvo XC60 2021 2.0T T5 AWD R Design,2.0,4,254,220,volvo,uae,5,53973.0
Audi A5 Coupe 2021 40 TFSI Advanced (190 HP),2.0,4,190,240,audi,uae,4,55255.5
Toyota FJ Cruiser 2021 4.0L Adventure X,4.0,6,275,180,toyota,uae,5,54081.0
Lincoln Nautilus 2021 2.0T (250 Hp),2.0,6,250,230,lincoln,uae,5,55254.15
BMW 1 Series 2021 120i,1.6,4,177,222,bmw,uae,5,54135.0
Peugeot 3008 2021 1.6T GT-PHEV (AWD),1.6,4,292,221,peugeot,uae,5,48573.0
Audi A5 Sportback 2021 40 TFSI Advanced (190 HP),2.0,4,190,240,audi,uae,5,54945.0
Toyota Supra 2021 3.0T Blue Limited Edition,3.0,6,382,250,toyota,uae,2,55323.00000000001
Mercedes-Benz E-Class Saloon 2021 E 200,2.0,4,184,240,mercedes-benz,uae,5,55350.00000000001
Nissan Patrol Safari 2021 Super Safari A/T,4.8,6,280,190,nissan,uae,7,53973.0
BMW i3 2021 120 Ah,0.0,4,292,221,bmw,uae,5,55971.00000000001
Land Rover Range Rover Evoque 2021 2.0T S (200 PS) AWD,2.0,4,200,216,land-rover,uae,5,55480.950000000004
Lexus ES 2021 250 Platinum,2.5,4,204,207,lexus,uae,5,55350.00000000001
Mini Hatch 2021 John Cooper Works (3-Door),2.0,4,231,246,mini,uae,4,56025.00000000001
Jeep Wrangler Unlimited 2021 3.6L V6 Rubicon X,3.6,6,285,185,jeep,uae,5,56133.00000000001
Mercedes-Benz C Class Cabriolet 2021 C 200 Cabriolet,2.0,4,204,235,mercedes-benz,uae,4,55350.00000000001
Mercedes-Benz GLC-Class 2021 GLC 250 4MATIC,2.0,4,211,222,mercedes-benz,uae,5,55350.00000000001
Chevrolet Silverado 2021 6.6L LTZ (Heavy Duty),6.6,8,401,180,chevrolet,uae,6,56133.00000000001
Lexus ES 2021 350 Premier,3.5,6,302,230,lexus,uae,5,55350.00000000001
BMW 2 Series Grand Coupe 2021 218i,1.5,3,136,210,bmw,uae,4,55350.00000000001
Volkswagen Touareg 2021 3.0T Atmosphere (340 HP),3.0,6,450,221,volkswagen,uae,5,50581.8
Volvo S90 2021 T6 AWD R Design,2.0,4,320,250,volvo,uae,5,56673.00000000001
Lexus ES 2021 300h Premier,2.5,4,215,230,lexus,uae,5,56700.00000000001
Audi A5 Coupe 2021 40 TFSI S-line (190 HP),2.0,4,190,240,audi,uae,4,57294.00000000001
Audi A5 Sportback 2021 40 TFSI S-Line (190 HP),2.0,4,190,240,audi,uae,5,56983.50000000001
Audi Q5 2021 45 TFSI quattro Sport,2.0,4,252,237,audi,uae,5,56813.4
Nissan Patrol Safari 2021 Super Safari A/T + Winch,4.8,6,280,190,nissan,uae,7,56160.00000000001
Audi Q5 2021 45 TFSI quattro Design,2.0,4,252,237,audi,uae,5,56797.200000000004
Chevrolet Camaro Coupe 2021 6.2L SS (A/T),6.2,8,455,250,chevrolet,uae,4,58239.00000000001
RAM 1500 2021 5.7L Rebel (Double Cab),5.7,8,395,175,ram,uae,5,58320.00000000001
Volvo XC60 2021 2.0T T5 AWD Inscription,2.0,4,254,220,volvo,uae,5,58023.00000000001
Mercedes-Benz SLC 2021 300,2.0,4,245,250,mercedes-benz,uae,2,59400.00000000001
Lexus IS 2021 350 F-Sport Prestige,3.5,6,311,235,lexus,uae,5,58050.00000000001
Toyota Land Cruiser 2021 4.0L EXR,4.0,6,271,200,toyota,uae,8,58293.00000000001
Mini Countryman 2021 Cooper S ALL4,2.0,4,192,225,mini,uae,5,58779.00000000001
Lexus ES 2021 300h Premier Plus,2.5,4,215,230,lexus,uae,5,58050.00000000001
Mini Convertible 2021 John Cooper Works,2.0,4,231,225,mini,uae,4,58050.00000000001
RAM 1500 2021 5.7L Rebel one (Double Cab),5.7,8,395,175,ram,uae,5,58293.00000000001
Lexus NX 2021 300 Platinum,2.0,4,235,200,lexus,uae,5,58050.00000000001
Lincoln Continental 2021 3.7L Premier,3.7,6,379,221,lincoln,uae,5,59506.65
Tesla Model 3 2021 Performance (AWD),0.0,4,292,261,tesla,uae,5,60747.3
Volvo XC60 2021 2.0T T6 R Design Highline,2.0,4,320,230,volvo,uae,5,60993.00000000001
Mercedes-Benz C-Class Coupe 2021 C 300,2.0,4,258,250,mercedes-benz,uae,4,60750.00000000001
Lexus ES 2021 350 Prestige,3.5,6,302,230,lexus,uae,5,60750.00000000001
Jaguar XE 2021 2.0T SE (250 PS),2.0,4,247,250,jaguar,uae,5,60498.9
Volvo XC60 2021 T6 AWD Inscription,2.0,4,320,230,volvo,uae,5,60993.00000000001
Volvo XC90 2021 2.0T T5 AWD Momentum,2.0,4,254,240,volvo,uae,5,60723.00000000001
Volvo XC60 2021 2.0T T6 AWD Inscription,2.0,4,320,230,volvo,uae,5,60993.00000000001
Infiniti QX50 2021 2.0T Autograph (AWD),2.0,4,268,230,infiniti,uae,5,62100.00000000001
Porsche 718 2021 Cayman,2.0,4,300,275,porsche,uae,2,61911.00000000001
Audi A6 2021 45 TFSI Quattro (245 HP),2.0,4,245,250,audi,uae,5,63192.15
Lexus RX 2021 450h Premier,3.5,6,308,180,lexus,uae,5,62100.00000000001
Chevrolet Silverado 2021 6.2L V8 High Country,6.2,8,420,200,chevrolet,uae,5,60993.00000000001
Land Rover Defender 2021 90 SE Base (P300),2.0,4,300,191,land-rover,uae,5,62398.350000000006
Lexus NX 2021 300 F Sport Platinum,2.0,4,235,200,lexus,uae,5,62100.00000000001
Lincoln Nautilus 2021 2.7T V6 Select (335 Hp),2.7,6,335,250,lincoln,uae,5,62341.65
Mercedes-Benz C Class Cabriolet 2021 C 300 Cabriolet,2.0,4,258,250,mercedes-benz,uae,4,64800.00000000001
Lexus ES 2021 350 F-Sport,3.5,6,362,221,lexus,uae,5,64800.00000000001
Lexus RC 2021 350 F Sport,3.5,6,314,230,lexus,uae,4,64800.00000000001
Mercedes-Benz E-Class Coupe 2021 E 200,2.0,4,184,240,mercedes-benz,uae,4,63450.00000000001
Mercedes-Benz GLC-Class 2021 GLC 300 4MATIC,2.0,4,245,235,mercedes-benz,uae,5,64800.00000000001
Volvo XC90 2021 2.0T T5 AWD R Design,2.0,4,254,240,volvo,uae,7,64773.00000000001
Toyota Land Cruiser 2021 4.6L EXR,4.6,8,304,200,toyota,uae,8,64773.00000000001
Land Rover Discovery Sport 2021 2.0T SE (AWD),2.0,4,200,207,land-rover,uae,5,63730.8
Mercedes-Benz V Class 2021 Avantgarde,2.0,4,350,221,mercedes-benz,uae,5,63450.00000000001
Lexus RX 2021 450h Prestige Limited,3.5,6,308,180,lexus,uae,5,66150.0
Land Rover Defender 2021 110 S (P300),2.0,4,300,191,land-rover,uae,5,66934.35
Kia K900 2021 3.8L GDI V6,3.8,6,400,221,kia,uae,5,66150.0
Porsche 718 2021 Boxster,2.0,4,300,275,porsche,uae,2,65718.0
Ford F-150 Raptor 2021 3.5L EcoBoost Single Cab (Base),3.5,4,422,170,ford,uae,5,65957.49
Lexus RX 2021 350 Prestige,3.5,6,296,200,lexus,uae,5,66150.0
Lexus IS 2021 350 F-Sport,3.5,6,311,230,lexus,uae,5,66150.0
GMC Sierra Denali 2021 6.2L Crew Cab (AWD),6.2,8,420,180,gmc,uae,5,67068.0
Mini Clubman 2021 John Cooper Works ALL4,2.0,4,306,250,mini,uae,5,66420.0
Land Rover Defender 2021 90 SE (P300),2.0,4,300,191,land-rover,uae,5,68550.3
RAM 1500 2021 5.7L Limited (Double Cab),5.7,8,395,175,ram,uae,5,69093.0
Mercedes-Benz E-Class Cabriolet 2021 E 200,2.0,4,184,235,mercedes-benz,uae,4,67500.0
Jaguar XE 2021 2.0T R-Dynamic (250 PS),2.0,4,250,250,jaguar,uae,5,69372.45000000001
Lexus GX 2021 460 Premier,4.6,8,292,177,lexus,uae,7,67500.0
Lexus ES 2021 300h Platinum,2.5,4,215,230,lexus,uae,5,68850.0
Audi A6 2021 45 TFSI Design Quattro (245 HP),2.0,4,245,250,audi,uae,5,68720.40000000001
Jaguar F-Pace 2021 2.0T SE (250 PS),2.0,4,246,217,jaguar,uae,5,67983.3
Land Rover Range Rover Evoque 2021 2.0T R-Dynamic HSE (200 PS),2.0,4,200,216,land-rover,uae,5,68578.65000000001
Lexus ES 2021 350 Platinum,3.5,6,362,221,lexus,uae,5,67500.0
Mercedes-Benz A 45 AMG 2021 2.0T 4MATIC,2.0,4,381,250,mercedes-benz,uae,5,67473.0
Mercedes-Benz GLC Coupe 2021 250 4MATIC,2.0,4,211,222,mercedes-benz,uae,5,67500.0
Volkswagen Touareg 2021 3.0T R-Line (340 HP),3.0,6,450,221,volkswagen,uae,5,58168.8
Lexus RX 2021 450h L Prestige (6 Seats),3.5,6,308,180,lexus,uae,6,70200.0
Toyota Land Cruiser 2021 4.0L GXR GT,4.0,6,271,200,toyota,uae,8,70470.0
Mercedes-Benz GLA 2021 AMG 45 4MATIC,2.0,4,381,250,mercedes-benz,uae,5,70200.0
Jaguar XE 2021 2.0T Limited Edition (300 PS),2.0,4,297,250,jaguar,uae,5,70818.3
Mercedes-Benz CLA-Class 2021 CLA 45 S AMG 4MATIC+,2.0,4,421,250,mercedes-benz,uae,5,71550.0
Toyota Land Cruiser 2021 5.7L EXR,5.7,8,362,220,toyota,uae,8,70173.0
Volvo XC90 2021 2.0T T6 AWD R Design,2.0,4,320,240,volvo,uae,7,72873.0
Mercedes-Benz C-Class 2021 C 43 AMG 4MATIC,3.0,4,520,221,mercedes-benz,uae,5,72900.0
Audi A4 2021 S4 (354 HP),3.0,4,354,250,audi,uae,5,73993.5
Chevrolet Suburban 2021 5.3L Premium 4WD,5.3,4,355,175,chevrolet,uae,9,74034.0
Mini Countryman 2021 John Cooper Works ALL4,2.0,4,306,260,mini,uae,5,72657.0
Ford Expedition 2021 3.5L EcoBoost Platinum,3.5,6,400,190,ford,uae,8,73978.65000000001
Lexus GS 2021 350 Platinum,3.5,6,311,230,lexus,uae,5,72900.0
Land Rover Range Rover Evoque 2021 2.0T R-Dynamic HSE (250 PS),2.0,4,250,230,land-rover,uae,5,73341.45000000001
Mercedes-Benz GLE-Class 2021 450 4MATIC,3.0,6,367,250,mercedes-benz,uae,5,74250.0
Mercedes-Benz AMG GT 4-Door Coupe 2021 45 4MATIC+,3.0,6,367,270,mercedes-benz,uae,4,74250.0
Jaguar F-Pace 2021 2.0T R-Sport (250 PS),2.0,4,246,217,jaguar,uae,5,72831.15000000001
Porsche 718 2021 Cayman S,2.5,4,350,285,porsche,uae,2,72684.0
Mercedes-Benz SLC 2021 43 AMG,3.0,6,367,250,mercedes-benz,uae,2,73143.0
Volvo XC90 2021 T6 AWD R Design Highline,2.0,4,320,240,volvo,uae,7,75573.0
Ford Expedition EL 2021 3.5L EcoBoost Platinum,3.5,4,365,160,ford,uae,8,75600.0
Porsche 718 2021 Boxster S,2.5,4,350,285,porsche,uae,2,76464.0
Land Rover Range Rover Velar 2021 2.0L S (250 PS),2.0,4,250,217,land-rover,uae,5,75637.8
Lexus GS 2021 450h F-Sport,3.5,6,341,250,lexus,uae,5,75600.0
Lexus GS 2021 350 F-Sport,3.5,6,311,230,lexus,uae,5,75600.0
Jeep Grand Cherokee 2021 SRT8,6.4,8,470,250,jeep,uae,5,75573.0
BMW 4 Series Coupe 2021 420i,2.0,4,184,236,bmw,uae,4,76167.0
Volvo XC90 2021 2.0T T6 AWD Inscription,2.0,4,320,240,volvo,uae,7,75573.0
Audi A6 2021 55 TFSI Quattro (340 HP),3.0,4,340,250,audi,uae,5,74362.05
Jaguar XF 2021 2.0T R-Dynamic HSE (250 PS),2.0,4,250,244,jaguar,uae,5,76261.5
BMW 5 Series 2021 520i,2.0,4,184,235,bmw,uae,5,78381.0
Lexus RX 2021 350 Platinum,3.5,6,296,200,lexus,uae,5,76950.0
Lincoln Continental 2021 3.0T Reserve,3.0,6,400,250,lincoln,uae,5,76516.65000000001
Mercedes-Benz GLC-Class 2021 43 AMG 4MATIC,3.0,6,367,250,mercedes-benz,uae,5,76950.0
Volvo XC90 2021 2.0T T6 AWD Inscription Highline,2.0,4,320,240,volvo,uae,7,78273.0
Ford Expedition 2021 3.5L EcoBoost (Turath Special Edition),3.5,6,400,190,ford,uae,8,77268.87000000001
Toyota Land Cruiser 2021 4.6L GXR GT,4.6,8,304,200,toyota,uae,8,77355.0
Mercedes-Benz GLC Coupe 2021 300 4MATIC,2.0,4,245,236,mercedes-benz,uae,5,78030.0
Chevrolet Camaro Coupe 2021 6.2L ZL1,6.2,8,650,250,chevrolet,uae,4,78597.0
Audi A7 Sportback 2021 45 TFSI quattro (245 HP),2.0,6,245,250,audi,uae,5,76601.70000000001
Mercedes-Benz E-Class Coupe 2021 E 300,2.0,4,245,250,mercedes-benz,uae,4,76950.0
Lexus RX 2021 450h F Sport,3.5,6,308,180,lexus,uae,5,76950.0
Audi Q7 2021 55 TFSI quattro S-line (340 HP),3.0,6,340,250,audi,uae,5,82895.40000000001
Lexus RX 2021 450h L Platinum (6 Seats),3.5,6,308,180,lexus,uae,6,79650.0
Ford F-150 Raptor 2021 3.5L EcoBoost Super Cab (Mid Range),3.5,4,422,170,ford,uae,5,80485.65000000001
Lexus GX 2021 460 Platinum,4.6,8,292,177,lexus,uae,7,79650.0
Lexus RX 2021 450h L Platinum (7 Seats),3.5,6,308,180,lexus,uae,7,79650.0
Mercedes-Benz E-Class Cabriolet 2021 E 300,2.0,4,245,250,mercedes-benz,uae,4,79650.0
Land Rover Defender 2021 90 HSE (P400),3.0,6,400,208,land-rover,uae,5,81024.3
Audi A6 2021 55 TFSI Design Quattro (340 HP),3.0,4,340,250,audi,uae,5,79918.65000000001
Mercedes-Benz V Class 2021 Exclusive,2.0,4,350,221,mercedes-benz,uae,5,79650.0
Audi Q8 2021 55 TFSI quattro (340 HP),3.0,6,340,250,audi,uae,5,86098.95000000001
Jaguar F-Type Coupe 2021 2.0T (300 PS),2.0,4,300,250,jaguar,uae,2,85673.70000000001
Audi S5 Coupe 2021 3.0 TFSI quattro (354 HP),3.0,6,354,250,audi,uae,4,83848.5
Audi A7 Sportback 2021 55 TFSI quattro (340 HP),3.0,6,340,250,audi,uae,5,86354.1
Audi S5 Sportback 2021 3.0 TFSI quattro (354 HP),3.0,6,354,250,audi,uae,5,83821.5
Land Rover Defender 2021 110 HSE (P400),3.0,6,400,208,land-rover,uae,5,84284.55
Dodge Charger 2021 6.2L SRT Hellcat A/T,6.2,8,707,328,dodge,uae,5,86373.0
Land Rover Range Rover Velar 2021 2.0L R-Dynamic SE (250 PS),2.0,4,250,217,land-rover,uae,5,83689.20000000001
BMW Z4 Roadster 2021 sDrive20i,2.0,4,197,240,bmw,uae,2,83997.0
Audi SQ8 2021 4.0 TFSI quattro (500 HP),4.0,8,500,250,audi,uae,5,86098.95000000001
Mercedes-Benz C-Class Coupe 2021 AMG C43 4MATIC,3.0,4,390,250,mercedes-benz,uae,4,83700.0
Ford F-150 Raptor 2021 3.5L EcoBoost Single Cab (Luxury),3.5,4,422,170,ford,uae,5,87503.49
Land Rover Discovery 2021 3.0L V6 SE (360 HP),3.0,6,360,215,land-rover,uae,7,88423.65000000001
Jaguar F-Type Convertible 2021 2.0T (300 PS),2.0,4,300,249,jaguar,uae,2,88537.05
Cadillac Escalade 2021 6.2L Luxury,6.2,8,420,180,cadillac,uae,8,87750.0
Chevrolet Corvette 2021 6.2L 2LT Convertible,6.2,8,495,312,chevrolet,uae,2,87750.0
Kia K900 2021 5.0L GDI V8,5.0,8,505,221,kia,uae,5,86400.0
Porsche 718 2021 Cayman GTS 4.0,4.0,6,400,293,porsche,uae,2,88425.0
Mercedes-Benz C Class Cabriolet 2021 C AMG 53 4MATIC+ Cabriolet,3.0,6,435,250,mercedes-benz,uae,4,87750.0
Toyota Land Cruiser 2021 5.7L VXR,5.7,8,362,220,toyota,uae,8,88830.0
BMW 4 Series Coupe 2021 430i,2.0,4,252,250,bmw,uae,4,91719.0
Porsche Cayenne Coupe 2021 Base,3.0,6,340,243,porsche,uae,5,93798.0
Ford F-150 Raptor 2021 3.5L EcoBoost Crew Cab (Luxury Range),3.5,4,422,170,ford,uae,5,94236.75
Mercedes-Benz E-Class Cabriolet 2021 E 450 4MATIC,3.0,6,362,250,mercedes-benz,uae,4,90450.0
Porsche 718 2021 Boxster GTS 4.0,4.0,6,400,293,porsche,uae,2,92232.0
Ford F-150 Raptor 2021 3.5L EcoBoost Super Cab (Luxury Range),3.5,4,422,170,ford,uae,5,89370.0
BMW Z4 Roadster 2021 sDrive30i,2.0,4,258,250,bmw,uae,2,93906.0
Dodge Challenger 2021 6.2L Hellcat Widebody A/T,6.2,8,707,314,dodge,uae,5,91773.0
BMW X3 2021 xDrive 30i,2.0,4,248,240,bmw,uae,5,93231.0
Lexus LS 2021 350 Prestige,3.5,6,311,220,lexus,uae,5,90450.0
Mercedes-Benz GLC Coupe 2021 AMG 43 4MATIC,3.0,4,367,250,mercedes-benz,uae,5,93150.0
BMW X4 2021 xDrive 30i,2.0,4,252,240,bmw,uae,5,91260.0
BMW 5 Series 2021 530i,2.0,4,252,250,bmw,uae,5,91800.0
Jaguar XJ 2021 3.0L Luxury LWB (340 PS),3.0,6,340,250,jaguar,uae,5,92562.75
Lincoln Continental 2021 3.0T Presidential,3.0,6,400,250,lincoln,uae,5,93526.65000000001
Tesla Model X 2021 90D,0.0,4,489,966,tesla,uae,5,95341.05
Genesis G90 2021 5.0L V8 Royal,5.0,8,407,240,genesis,uae,5,95823.0
Tesla Model X 2021 75D,0.0,4,329,221,tesla,uae,5,94263.75
Porsche 718 2021 Spider,4.0,6,420,300,porsche,uae,2,98118.0
Audi A8 2021 55 TFSI quattro (340 HP),3.0,6,340,250,audi,uae,5,97864.20000000001
Jaguar I-Pace 2021 EV400 SE (AWD),0.0,4,292,221,jaguar,uae,5,94632.3
Alfa Romeo Stelvio 2021 Quadrifoglio,2.9,6,510,283,alfa-romeo,uae,5,94473.0
Mercedes-Benz AMG GT 4-Door Coupe 2021 53 4MATIC+,3.0,6,435,280,mercedes-benz,uae,4,94500.0
Porsche Taycan 2021 Base,0.0,4,292,221,porsche,uae,5,97740.0
